fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-12-09,WN,WN,WN,4208,WN,N8660A,4208,14730,SDF,"Louisville, KY",10821,BWI,"Baltimore, MD",1905,1901.0,-4.0,13.0,1914.0,2028.0,6.0,2035,2034.0,-1.0,0.0,,0.0,N,90.0,93.0,74.0,1.0,495.0,,,,,,,,,
2018-08-02,B6,B6,B6,1837,B6,N351JB,1837,10721,BOS,"Boston, MA",11433,DTW,"Detroit, MI",2041,2158.0,77.0,24.0,2222.0,2400.0,11.0,2245,11.0,86.0,0.0,,0.0,N,124.0,133.0,98.0,1.0,632.0,39.0,0.0,9.0,0.0,38.0,,,,
2018-12-04,WN,WN,WN,5288,WN,N750SA,5288,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",2220,2215.0,-5.0,10.0,2225.0,2325.0,4.0,2345,2329.0,-16.0,0.0,,0.0,N,85.0,74.0,60.0,1.0,404.0,,,,,,,,,
2018-12-21,AA,AA,AA,1774,AA,N162UW,1774,11298,DFW,"Dallas/Fort Worth, TX",11057,CLT,"Charlotte, NC",2055,2127.0,32.0,10.0,2137.0,25.0,6.0,10,31.0,21.0,0.0,,0.0,N,135.0,124.0,108.0,1.0,936.0,21.0,0.0,0.0,0.0,0.0,,,,
2018-05-03,WN,WN,WN,5715,WN,N8531Q,5715,10721,BOS,"Boston, MA",10821,BWI,"Baltimore, MD",2010,2034.0,24.0,24.0,2058.0,2201.0,3.0,2145,2204.0,19.0,0.0,,0.0,N,95.0,90.0,63.0,1.0,369.0,2.0,0.0,0.0,0.0,17.0,,,,
2019-08-25,AA,AA,AA,2494,AA,N773XF,2494,11298,DFW,"Dallas/Fort Worth, TX",14685,SAV,"Savannah, GA",1020,1010.0,-10.0,8.0,1018.0,1323.0,4.0,1343,1327.0,-16.0,0.0,,0.0,N,143.0,137.0,125.0,1.0,925.0,,,,,,,,,
2019-05-09,HA,HA_CODESHARE,HA,603,EM,N801HC,603,13347,MKK,"Hoolehua, HI",12173,HNL,"Honolulu, HI",751,815.0,24.0,1.0,816.0,834.0,4.0,819,838.0,19.0,0.0,,0.0,N,28.0,23.0,18.0,1.0,54.0,0.0,0.0,0.0,0.0,19.0,,,,
2019-10-23,WN,WN,WN,2127,WN,N7707C,2127,10821,BWI,"Baltimore, MD",13931,ORF,"Norfolk, VA",1535,1534.0,-1.0,8.0,1542.0,1616.0,3.0,1635,1619.0,-16.0,0.0,,0.0,N,60.0,45.0,34.0,1.0,159.0,,,,,,,,,
2018-06-01,DL,DL_CODESHARE,DL,3432,9E,N303PQ,3432,11977,GRB,"Green Bay, WI",10397,ATL,"Atlanta, GA",1550,1739.0,109.0,27.0,1806.0,2055.0,9.0,1911,2104.0,113.0,0.0,,0.0,N,141.0,145.0,109.0,1.0,774.0,0.0,0.0,96.0,0.0,17.0,,,,
2019-05-21,WN,WN,WN,550,WN,N498WN,550,10800,BUR,"Burbank, CA",14831,SJC,"San Jose, CA",2030,2030.0,0.0,8.0,2038.0,2132.0,30.0,2135,2202.0,27.0,0.0,,0.0,N,65.0,92.0,54.0,1.0,296.0,0.0,0.0,27.0,0.0,0.0,,,,
2018-10-11,AA,AA,AA,2353,AA,N832NN,2353,11298,DFW,"Dallas/Fort Worth, TX",15304,TPA,"Tampa, FL",1141,1137.0,-4.0,14.0,1151.0,1449.0,11.0,1458,1500.0,2.0,0.0,,0.0,N,137.0,143.0,118.0,1.0,929.0,,,,,,,,,
2018-10-15,AA,AA,AA,2795,AA,N874NN,2795,14107,PHX,"Phoenix, AZ",14893,SMF,"Sacramento, CA",720,718.0,-2.0,15.0,733.0,911.0,5.0,922,916.0,-6.0,0.0,,0.0,N,122.0,118.0,98.0,1.0,647.0,,,,,,,,,
2018-09-19,AA,AA_CODESHARE,AA,4888,PT,N638AE,4888,14704,SBY,"Salisbury, MD",11057,CLT,"Charlotte, NC",701,714.0,13.0,13.0,727.0,839.0,8.0,842,847.0,5.0,0.0,,0.0,N,101.0,93.0,72.0,1.0,371.0,,,,,,,,,
2018-04-16,AA,AA,AA,2281,AA,N7541A,2281,11298,DFW,"Dallas/Fort Worth, TX",11423,DSM,"Des Moines, IA",1445,1458.0,13.0,14.0,1512.0,1642.0,5.0,1635,1647.0,12.0,0.0,,0.0,N,110.0,109.0,90.0,1.0,624.0,,,,,,,,,
2019-01-14,AA,AA,AA,2825,AA,N931AN,2825,11298,DFW,"Dallas/Fort Worth, TX",14262,PSP,"Palm Springs, CA",1246,1244.0,-2.0,19.0,1303.0,1400.0,11.0,1353,1411.0,18.0,0.0,,0.0,N,187.0,207.0,177.0,1.0,1126.0,0.0,0.0,18.0,0.0,0.0,,,,
2018-08-04,WN,WN,WN,210,WN,N737JW,210,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",700,,,,,,,850,,,1.0,A,0.0,N,110.0,,,1.0,581.0,,,,,,,,,
2018-06-07,AS,AS_CODESHARE,AS,2005,QX,N428QX,2005,16101,YKM,"Yakima, WA",14747,SEA,"Seattle, WA",1954,2034.0,40.0,7.0,2041.0,2114.0,3.0,2035,2117.0,42.0,0.0,,0.0,N,41.0,43.0,33.0,1.0,103.0,0.0,0.0,42.0,0.0,0.0,,,,
2019-06-20,DL,DL_CODESHARE,DL,3646,OO,N244SY,3646,14747,SEA,"Seattle, WA",11884,GEG,"Spokane, WA",730,722.0,-8.0,26.0,748.0,830.0,3.0,838,833.0,-5.0,0.0,,0.0,N,68.0,71.0,42.0,1.0,224.0,,,,,,,,,
2019-03-30,DL,DL_CODESHARE,DL,4969,OO,N8942A,4969,14457,RAP,"Rapid City, SD",13487,MSP,"Minneapolis, MN",1245,1239.0,-6.0,13.0,1252.0,1506.0,5.0,1520,1511.0,-9.0,0.0,,0.0,N,95.0,92.0,74.0,1.0,489.0,,,,,,,,,
2019-10-09,WN,WN,WN,436,WN,N8640D,436,11292,DEN,"Denver, CO",10721,BOS,"Boston, MA",845,844.0,-1.0,13.0,857.0,1432.0,6.0,1440,1438.0,-2.0,0.0,,0.0,N,235.0,234.0,215.0,1.0,1754.0,,,,,,,,,
2018-10-23,WN,WN,WN,2140,WN,N212WN,2140,15016,STL,"St. Louis, MO",11697,FLL,"Fort Lauderdale, FL",1850,1856.0,6.0,7.0,1903.0,2210.0,3.0,2230,2213.0,-17.0,0.0,,0.0,N,160.0,137.0,127.0,1.0,1057.0,,,,,,,,,
2019-10-27,AA,AA,AA,1886,AA,N179UW,1886,14100,PHL,"Philadelphia, PA",12889,LAS,"Las Vegas, NV",1547,1544.0,-3.0,17.0,1601.0,1805.0,7.0,1817,1812.0,-5.0,0.0,,0.0,N,330.0,328.0,304.0,1.0,2176.0,,,,,,,,,
2018-09-16,UA,UA,UA,1937,UA,N37267,1937,13930,ORD,"Chicago, IL",10423,AUS,"Austin, TX",1320,1318.0,-2.0,11.0,1329.0,1535.0,24.0,1610,1559.0,-11.0,0.0,,0.0,N,170.0,161.0,126.0,1.0,977.0,,,,,,,,,
2018-07-10,AA,AA,AA,2083,AA,N974UY,2083,14107,PHX,"Phoenix, AZ",10721,BOS,"Boston, MA",1233,1228.0,-5.0,26.0,1254.0,2030.0,4.0,2032,2034.0,2.0,0.0,,0.0,N,299.0,306.0,276.0,1.0,2300.0,,,,,,,,,
2018-05-18,AA,AA_CODESHARE,AA,4676,YX,N433YX,4676,11278,DCA,"Washington, DC",10257,ALB,"Albany, NY",1459,1457.0,-2.0,20.0,1517.0,1610.0,4.0,1629,1614.0,-15.0,0.0,,0.0,N,90.0,77.0,53.0,1.0,318.0,,,,,,,,,
2019-10-31,DL,DL,DL,336,DL,N371NW,336,11298,DFW,"Dallas/Fort Worth, TX",12892,LAX,"Los Angeles, CA",1815,1812.0,-3.0,10.0,1822.0,1907.0,6.0,1936,1913.0,-23.0,0.0,,0.0,N,201.0,181.0,165.0,1.0,1235.0,,,,,,,,,
2019-07-30,AA,AA_CODESHARE,AA,5778,YV,N915FJ,5778,13158,MAF,"Midland/Odessa, TX",11298,DFW,"Dallas/Fort Worth, TX",1223,1216.0,-7.0,15.0,1231.0,1321.0,6.0,1344,1327.0,-17.0,0.0,,0.0,N,81.0,71.0,50.0,1.0,309.0,,,,,,,,,
2019-09-05,AA,AA,AA,163,AA,N988NN,163,11278,DCA,"Washington, DC",12892,LAX,"Los Angeles, CA",1730,1729.0,-1.0,28.0,1757.0,1945.0,23.0,2021,2008.0,-13.0,0.0,,0.0,N,351.0,339.0,288.0,1.0,2311.0,,,,,,,,,
2018-04-03,UA,UA,UA,535,UA,N448UA,535,11292,DEN,"Denver, CO",14570,RNO,"Reno, NV",2220,2342.0,82.0,10.0,2352.0,50.0,5.0,2344,55.0,71.0,0.0,,0.0,N,144.0,133.0,118.0,1.0,804.0,18.0,0.0,0.0,0.0,53.0,,,,
2018-12-01,WN,WN,WN,290,WN,N967WN,290,10821,BWI,"Baltimore, MD",11259,DAL,"Dallas, TX",1610,1605.0,-5.0,12.0,1617.0,1831.0,5.0,1840,1836.0,-4.0,0.0,,0.0,N,210.0,211.0,194.0,1.0,1209.0,,,,,,,,,
2018-12-06,DL,DL,DL,2081,DL,N6714Q,2081,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",1545,1551.0,6.0,15.0,1606.0,1706.0,8.0,1712,1714.0,2.0,0.0,,0.0,N,87.0,83.0,60.0,1.0,406.0,,,,,,,,,
2018-05-01,WN,WN,WN,818,WN,N7734H,818,14908,SNA,"Santa Ana, CA",14893,SMF,"Sacramento, CA",2120,2138.0,18.0,5.0,2143.0,2252.0,3.0,2245,2255.0,10.0,0.0,,0.0,N,85.0,77.0,69.0,1.0,404.0,,,,,,,,,
2018-10-21,UA,UA,UA,436,UA,N838UA,436,10423,AUS,"Austin, TX",13930,ORD,"Chicago, IL",1032,1023.0,-9.0,18.0,1041.0,1246.0,17.0,1306,1303.0,-3.0,0.0,,0.0,N,154.0,160.0,125.0,1.0,977.0,,,,,,,,,
2019-12-06,NK,NK,NK,892,NK,N687NK,892,14843,SJU,"San Juan, PR",13204,MCO,"Orlando, FL",1515,1513.0,-2.0,10.0,1523.0,1710.0,9.0,1728,1719.0,-9.0,0.0,,0.0,N,193.0,186.0,167.0,1.0,1189.0,,,,,,,,,
2019-04-12,AA,AA,AA,2461,AA,N880NN,2461,12953,LGA,"New York, NY",13930,ORD,"Chicago, IL",2129,2148.0,19.0,14.0,2202.0,2302.0,9.0,2305,2311.0,6.0,0.0,,0.0,N,156.0,143.0,120.0,1.0,733.0,,,,,,,,,
2019-08-01,UA,UA_CODESHARE,UA,5657,OO,N909SW,5657,14698,SBP,"San Luis Obispo, CA",14771,SFO,"San Francisco, CA",1150,1328.0,98.0,24.0,1352.0,1435.0,5.0,1258,1440.0,102.0,0.0,,0.0,N,68.0,72.0,43.0,1.0,190.0,0.0,0.0,102.0,0.0,0.0,1141.0,18.0,18.0,
2018-09-09,DL,DL,DL,2191,DL,N860DN,2191,10397,ATL,"Atlanta, GA",10140,ABQ,"Albuquerque, NM",2010,2017.0,7.0,17.0,2034.0,2121.0,5.0,2128,2126.0,-2.0,0.0,,0.0,N,198.0,189.0,167.0,1.0,1269.0,,,,,,,,,
2019-12-17,DL,DL,DL,1532,DL,N900DE,1532,10397,ATL,"Atlanta, GA",11423,DSM,"Des Moines, IA",1507,1501.0,-6.0,13.0,1514.0,1559.0,5.0,1624,1604.0,-20.0,0.0,,0.0,N,137.0,123.0,105.0,1.0,743.0,,,,,,,,,
2018-10-05,AA,AA_CODESHARE,AA,4991,PT,N625AE,4991,15323,TRI,"Bristol/Johnson City/Kingsport, TN",11057,CLT,"Charlotte, NC",536,529.0,-7.0,17.0,546.0,619.0,9.0,635,628.0,-7.0,0.0,,0.0,N,59.0,59.0,33.0,1.0,119.0,,,,,,,,,
2018-02-10,AA,AA_CODESHARE,AA,5755,YV,N249LR,5755,13476,MRY,"Monterey, CA",14107,PHX,"Phoenix, AZ",1609,1603.0,-6.0,41.0,1644.0,1908.0,9.0,1910,1917.0,7.0,0.0,,0.0,N,121.0,134.0,84.0,1.0,598.0,,,,,,,,,
2018-06-15,DL,DL,DL,1546,DL,N302DN,1546,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",817,812.0,-5.0,23.0,835.0,903.0,7.0,913,910.0,-3.0,0.0,,0.0,N,236.0,238.0,208.0,1.0,1587.0,,,,,,,,,
2019-11-07,F9,F9,F9,479,F9,N229FR,479,13495,MSY,"New Orleans, LA",11292,DEN,"Denver, CO",1315,1313.0,-2.0,19.0,1332.0,1505.0,19.0,1513,1524.0,11.0,0.0,,0.0,N,178.0,191.0,153.0,1.0,1062.0,,,,,,,,,
2019-05-30,B6,B6,B6,2273,B6,N358JB,2273,12478,JFK,"New York, NY",10994,CHS,"Charleston, SC",818,851.0,33.0,29.0,920.0,1049.0,4.0,1035,1053.0,18.0,0.0,,0.0,N,137.0,122.0,89.0,1.0,636.0,18.0,0.0,0.0,0.0,0.0,,,,
2019-11-12,HA,HA,HA,116,HA,N490HA,116,12173,HNL,"Honolulu, HI",13830,OGG,"Kahului, HI",553,544.0,-9.0,10.0,554.0,615.0,9.0,632,624.0,-8.0,0.0,,0.0,N,39.0,40.0,21.0,1.0,100.0,,,,,,,,,
2018-07-11,UA,UA,UA,448,UA,N78509,448,10721,BOS,"Boston, MA",11292,DEN,"Denver, CO",1537,1539.0,2.0,9.0,1548.0,1732.0,29.0,1820,1801.0,-19.0,0.0,,0.0,N,283.0,262.0,224.0,1.0,1754.0,,,,,,,,,
2019-08-19,UA,UA,UA,1854,UA,N401UA,1854,12266,IAH,"Houston, TX",13930,ORD,"Chicago, IL",2141,2305.0,84.0,14.0,2319.0,116.0,5.0,10,121.0,71.0,0.0,,0.0,N,149.0,136.0,117.0,1.0,925.0,68.0,0.0,0.0,0.0,3.0,,,,
2018-01-02,UA,UA,UA,1155,UA,N76502,1155,10721,BOS,"Boston, MA",11618,EWR,"Newark, NJ",640,631.0,-9.0,22.0,653.0,737.0,12.0,804,749.0,-15.0,0.0,,0.0,N,84.0,78.0,44.0,1.0,200.0,,,,,,,,,
2018-07-02,AA,AA_CODESHARE,AA,5150,OH,N575NN,5150,11057,CLT,"Charlotte, NC",14524,RIC,"Richmond, VA",1426,1424.0,-2.0,13.0,1437.0,1521.0,7.0,1532,1528.0,-4.0,0.0,,0.0,N,66.0,64.0,44.0,1.0,257.0,,,,,,,,,
2019-04-16,AS,AS_CODESHARE,AS,2311,QX,N447QX,2311,14057,PDX,"Portland, OR",10713,BOI,"Boise, ID",645,639.0,-6.0,8.0,647.0,856.0,4.0,900,900.0,0.0,0.0,,0.0,N,75.0,81.0,69.0,1.0,344.0,,,,,,,,,
2019-07-15,G4,G4,G4,962,G4,334NV,962,13198,MCI,"Kansas City, MO",14112,PIE,"St. Petersburg, FL",1613,1605.0,-8.0,9.0,1614.0,1924.0,14.0,1949,1938.0,-11.0,0.0,,0.0,N,156.0,153.0,130.0,1.0,1045.0,,,,,,,,,
2019-05-04,NK,NK,NK,607,NK,N637NK,607,10821,BWI,"Baltimore, MD",14492,RDU,"Raleigh/Durham, NC",610,608.0,-2.0,12.0,620.0,702.0,47.0,713,749.0,36.0,0.0,,0.0,N,63.0,101.0,42.0,1.0,255.0,0.0,0.0,36.0,0.0,0.0,,,,
2019-03-20,UA,UA_CODESHARE,UA,4493,G7,N168GJ,4493,14252,PSC,"Pasco/Kennewick/Richland, WA",11292,DEN,"Denver, CO",1140,1135.0,-5.0,10.0,1145.0,1448.0,8.0,1502,1456.0,-6.0,0.0,,0.0,N,142.0,141.0,123.0,1.0,852.0,,,,,,,,,
2019-07-10,AS,AS_CODESHARE,AS,3414,OO,N196SY,3414,14057,PDX,"Portland, OR",10140,ABQ,"Albuquerque, NM",1045,1045.0,0.0,22.0,1107.0,1431.0,3.0,1430,1434.0,4.0,0.0,,0.0,N,165.0,169.0,144.0,1.0,1111.0,,,,,,,,,
2019-02-28,AA,AA,AA,779,AA,N807AW,779,14307,PVD,"Providence, RI",14100,PHL,"Philadelphia, PA",550,543.0,-7.0,61.0,644.0,743.0,5.0,713,748.0,35.0,0.0,,0.0,N,83.0,125.0,59.0,1.0,237.0,0.0,0.0,35.0,0.0,0.0,,,,
2019-02-19,WN,WN,WN,1992,WN,N287WN,1992,12889,LAS,"Las Vegas, NV",14679,SAN,"San Diego, CA",1120,1118.0,-2.0,12.0,1130.0,1214.0,3.0,1235,1217.0,-18.0,0.0,,0.0,N,75.0,59.0,44.0,1.0,258.0,,,,,,,,,
2019-10-08,UA,UA,UA,2317,UA,N417UA,2317,11618,EWR,"Newark, NJ",10423,AUS,"Austin, TX",1045,1038.0,-7.0,21.0,1059.0,1320.0,5.0,1334,1325.0,-9.0,0.0,,0.0,N,229.0,227.0,201.0,1.0,1504.0,,,,,,,,,
2019-10-15,WN,WN,WN,1315,WN,N8668A,1315,14869,SLC,"Salt Lake City, UT",11292,DEN,"Denver, CO",700,759.0,59.0,11.0,810.0,910.0,6.0,820,916.0,56.0,0.0,,0.0,N,80.0,77.0,60.0,1.0,391.0,56.0,0.0,0.0,0.0,0.0,,,,
2018-01-30,WN,WN,WN,349,WN,N271LV,349,10693,BNA,"Nashville, TN",14683,SAT,"San Antonio, TX",755,800.0,5.0,16.0,816.0,1016.0,4.0,1025,1020.0,-5.0,0.0,,0.0,N,150.0,140.0,120.0,1.0,822.0,,,,,,,,,
2018-07-11,WN,WN,WN,540,WN,N8560Z,540,10257,ALB,"Albany, NY",13232,MDW,"Chicago, IL",605,603.0,-2.0,7.0,610.0,653.0,3.0,710,656.0,-14.0,0.0,,0.0,N,125.0,113.0,103.0,1.0,717.0,,,,,,,,,
2019-07-15,UA,UA,UA,2165,UA,N401UA,2165,10721,BOS,"Boston, MA",11618,EWR,"Newark, NJ",800,800.0,0.0,28.0,828.0,918.0,8.0,918,926.0,8.0,0.0,,0.0,N,78.0,86.0,50.0,1.0,200.0,,,,,,,,,
2019-11-04,AA,AA,AA,1612,AA,N972AN,1612,11996,GSP,"Greer, SC",11298,DFW,"Dallas/Fort Worth, TX",1550,1650.0,60.0,10.0,1700.0,1806.0,12.0,1732,1818.0,46.0,0.0,,0.0,N,162.0,148.0,126.0,1.0,862.0,0.0,0.0,0.0,0.0,46.0,,,,
2018-08-13,WN,WN,WN,148,WN,N8570W,148,10423,AUS,"Austin, TX",11618,EWR,"Newark, NJ",615,610.0,-5.0,9.0,619.0,1056.0,9.0,1055,1105.0,10.0,0.0,,0.0,N,220.0,235.0,217.0,1.0,1504.0,,,,,,,,,
2019-07-27,AA,AA_CODESHARE,AA,4512,YX,N406YX,4512,12451,JAX,"Jacksonville, FL",14100,PHL,"Philadelphia, PA",1355,1349.0,-6.0,9.0,1358.0,1546.0,9.0,1612,1555.0,-17.0,0.0,,0.0,N,137.0,126.0,108.0,1.0,742.0,,,,,,,,,
2019-05-13,UA,UA_CODESHARE,UA,5465,OO,N928SW,5465,13930,ORD,"Chicago, IL",11721,FNT,"Flint, MI",1806,1759.0,-7.0,34.0,1833.0,2011.0,3.0,2013,2014.0,1.0,0.0,,0.0,N,67.0,75.0,38.0,1.0,223.0,,,,,,,,,
2019-03-13,DL,DL,DL,442,DL,N985AT,442,14869,SLC,"Salt Lake City, UT",14908,SNA,"Santa Ana, CA",1710,1707.0,-3.0,11.0,1718.0,1742.0,9.0,1807,1751.0,-16.0,0.0,,0.0,N,117.0,104.0,84.0,1.0,588.0,,,,,,,,,
2018-08-08,DL,DL,DL,664,DL,N342NW,664,15304,TPA,"Tampa, FL",11193,CVG,"Cincinnati, OH",1245,1239.0,-6.0,15.0,1254.0,1442.0,6.0,1454,1448.0,-6.0,0.0,,0.0,N,129.0,129.0,108.0,1.0,773.0,,,,,,,,,
2019-07-25,DL,DL_CODESHARE,DL,3724,OO,N803SK,3724,10792,BUF,"Buffalo, NY",11433,DTW,"Detroit, MI",1203,1200.0,-3.0,10.0,1210.0,1249.0,7.0,1315,1256.0,-19.0,0.0,,0.0,N,72.0,56.0,39.0,1.0,241.0,,,,,,,,,
2019-04-15,AA,AA_CODESHARE,AA,5814,YV,N912FJ,5814,14457,RAP,"Rapid City, SD",11298,DFW,"Dallas/Fort Worth, TX",1041,1036.0,-5.0,10.0,1046.0,1340.0,9.0,1400,1349.0,-11.0,0.0,,0.0,N,139.0,133.0,114.0,1.0,835.0,,,,,,,,,
2019-01-12,NK,NK,NK,197,NK,N623NK,197,12953,LGA,"New York, NY",11697,FLL,"Fort Lauderdale, FL",1230,1218.0,-12.0,18.0,1236.0,1508.0,7.0,1542,1515.0,-27.0,0.0,,0.0,N,192.0,177.0,152.0,1.0,1076.0,,,,,,,,,
2019-08-29,UA,UA,UA,2332,UA,N852UA,2332,13487,MSP,"Minneapolis, MN",12264,IAD,"Washington, DC",1230,1227.0,-3.0,19.0,1246.0,1542.0,4.0,1556,1546.0,-10.0,0.0,,0.0,N,146.0,139.0,116.0,1.0,908.0,,,,,,,,,
2019-11-27,AA,AA_CODESHARE,AA,5257,OH,N531EG,5257,14100,PHL,"Philadelphia, PA",12451,JAX,"Jacksonville, FL",1105,1102.0,-3.0,32.0,1134.0,1331.0,6.0,1328,1337.0,9.0,0.0,,0.0,N,143.0,155.0,117.0,1.0,742.0,,,,,,,,,
2019-11-23,DL,DL,DL,2449,DL,N887DN,2449,10397,ATL,"Atlanta, GA",11618,EWR,"Newark, NJ",1445,1448.0,3.0,9.0,1457.0,1632.0,5.0,1700,1637.0,-23.0,0.0,,0.0,N,135.0,109.0,95.0,1.0,746.0,,,,,,,,,
2018-04-19,DL,DL_CODESHARE,DL,5528,EV,N759EV,5528,12953,LGA,"New York, NY",14576,ROC,"Rochester, NY",1252,1252.0,0.0,32.0,1324.0,1407.0,4.0,1420,1411.0,-9.0,0.0,,0.0,N,88.0,79.0,43.0,1.0,254.0,,,,,,,,,
2019-07-25,AA,AA,AA,1780,AA,N907AA,1780,12889,LAS,"Las Vegas, NV",11298,DFW,"Dallas/Fort Worth, TX",605,600.0,-5.0,13.0,613.0,1025.0,14.0,1053,1039.0,-14.0,0.0,,0.0,N,168.0,159.0,132.0,1.0,1055.0,,,,,,,,,
2019-11-14,WN,WN,WN,2473,WN,N8519R,2473,12339,IND,"Indianapolis, IN",12191,HOU,"Houston, TX",755,755.0,0.0,7.0,802.0,914.0,4.0,935,918.0,-17.0,0.0,,0.0,N,160.0,143.0,132.0,1.0,861.0,,,,,,,,,
2019-12-18,WN,WN,WN,5963,WN,N8514F,5963,11259,DAL,"Dallas, TX",12451,JAX,"Jacksonville, FL",1125,1136.0,11.0,9.0,1145.0,1432.0,4.0,1440,1436.0,-4.0,0.0,,0.0,N,135.0,120.0,107.0,1.0,907.0,,,,,,,,,
2019-06-03,UA,UA_CODESHARE,UA,4961,C5,N12195,4961,12264,IAD,"Washington, DC",10990,CHO,"Charlottesville, VA",2215,2211.0,-4.0,28.0,2239.0,2300.0,4.0,2310,2304.0,-6.0,0.0,,0.0,N,55.0,53.0,21.0,1.0,77.0,,,,,,,,,
2018-10-04,DL,DL,DL,1958,DL,N963DN,1958,13930,ORD,"Chicago, IL",10397,ATL,"Atlanta, GA",1720,1720.0,0.0,19.0,1739.0,2003.0,6.0,2018,2009.0,-9.0,0.0,,0.0,N,118.0,109.0,84.0,1.0,606.0,,,,,,,,,
2019-10-11,AA,AA,AA,2131,AA,N945UW,2131,12953,LGA,"New York, NY",10721,BOS,"Boston, MA",1300,1254.0,-6.0,44.0,1338.0,1421.0,8.0,1424,1429.0,5.0,0.0,,0.0,N,84.0,95.0,43.0,1.0,184.0,,,,,,,,,
2018-08-06,AA,AA,AA,2612,AA,N904AN,2612,11292,DEN,"Denver, CO",11298,DFW,"Dallas/Fort Worth, TX",618,625.0,7.0,22.0,647.0,912.0,11.0,925,923.0,-2.0,0.0,,0.0,N,127.0,118.0,85.0,1.0,641.0,,,,,,,,,
2018-10-29,WN,WN,WN,590,WN,N436WN,590,14683,SAT,"San Antonio, TX",12889,LAS,"Las Vegas, NV",1040,1035.0,-5.0,12.0,1047.0,1110.0,4.0,1125,1114.0,-11.0,0.0,,0.0,N,165.0,159.0,143.0,1.0,1069.0,,,,,,,,,
2019-11-03,WN,WN,WN,5570,WN,N777QC,5570,10397,ATL,"Atlanta, GA",12953,LGA,"New York, NY",1945,1948.0,3.0,10.0,1958.0,2135.0,6.0,2150,2141.0,-9.0,0.0,,0.0,N,125.0,113.0,97.0,1.0,762.0,,,,,,,,,
2018-07-18,AA,AA,AA,116,AA,N782AN,116,13830,OGG,"Kahului, HI",11298,DFW,"Dallas/Fort Worth, TX",2000,1958.0,-2.0,19.0,2017.0,815.0,13.0,814,828.0,14.0,0.0,,0.0,N,434.0,450.0,418.0,1.0,3711.0,,,,,,,,,
2018-12-20,AA,AA_CODESHARE,AA,4426,YX,N424YX,4426,14122,PIT,"Pittsburgh, PA",14100,PHL,"Philadelphia, PA",1304,1303.0,-1.0,10.0,1313.0,1401.0,8.0,1430,1409.0,-21.0,0.0,,0.0,N,86.0,66.0,48.0,1.0,268.0,,,,,,,,,
2018-06-12,DL,DL,DL,2615,DL,N361NW,2615,14869,SLC,"Salt Lake City, UT",14679,SAN,"San Diego, CA",1515,1515.0,0.0,14.0,1529.0,1557.0,4.0,1608,1601.0,-7.0,0.0,,0.0,N,113.0,106.0,88.0,1.0,626.0,,,,,,,,,
2019-08-16,DL,DL,DL,2871,DL,N923DN,2871,10397,ATL,"Atlanta, GA",10821,BWI,"Baltimore, MD",1327,1331.0,4.0,15.0,1346.0,1510.0,5.0,1519,1515.0,-4.0,0.0,,0.0,N,112.0,104.0,84.0,1.0,577.0,,,,,,,,,
2018-01-10,UA,UA,UA,771,UA,N821UA,771,13930,ORD,"Chicago, IL",11298,DFW,"Dallas/Fort Worth, TX",700,653.0,-7.0,29.0,722.0,926.0,11.0,941,937.0,-4.0,0.0,,0.0,N,161.0,164.0,124.0,1.0,802.0,,,,,,,,,
2018-10-11,UA,UA_CODESHARE,UA,5456,OO,N785SK,5456,12266,IAH,"Houston, TX",11057,CLT,"Charlotte, NC",1230,1222.0,-8.0,74.0,1336.0,1634.0,8.0,1557,1642.0,45.0,0.0,,0.0,N,147.0,200.0,118.0,1.0,912.0,0.0,0.0,45.0,0.0,0.0,,,,
2018-07-08,UA,UA,UA,1918,UA,N837UA,1918,11292,DEN,"Denver, CO",10423,AUS,"Austin, TX",1230,1233.0,3.0,10.0,1243.0,1529.0,5.0,1543,1534.0,-9.0,0.0,,0.0,N,133.0,121.0,106.0,1.0,775.0,,,,,,,,,
2018-10-23,DL,DL,DL,2689,DL,N905DE,2689,12339,IND,"Indianapolis, IN",10397,ATL,"Atlanta, GA",1659,1659.0,0.0,13.0,1712.0,1815.0,6.0,1836,1821.0,-15.0,0.0,,0.0,N,97.0,82.0,63.0,1.0,432.0,,,,,,,,,
2019-10-06,UA,UA,UA,486,UA,N492UA,486,11884,GEG,"Spokane, WA",13930,ORD,"Chicago, IL",2333,2324.0,-9.0,8.0,2332.0,426.0,8.0,500,434.0,-26.0,0.0,,0.0,N,207.0,190.0,174.0,1.0,1498.0,,,,,,,,,
